"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YML106W",160.998055575011,0.565011858310521,0.419441603616755,1.34705726241399,0.177961791062326,0.727139584374288
"YPL265W",335.671503975491,0.891642961563317,0.662514982744394,1.3458457314728,0.178352273486507,0.728121655226901
"YLR241W",133.325449294627,-0.571341832236064,0.424977163576018,-1.34440596155437,0.178817147089315,0.728792574271578
"YLR389C",105.357170089468,0.593731255966482,0.441523462680445,1.34473319347968,0.178711411223987,0.728792574271578
"YBR202W",48.5216548107184,0.66885361573251,0.498562704606578,1.34156367805392,0.179737509817659,0.731414684160986
"YDR387C",39.8164007613668,-0.736506259009807,0.549021953657969,-1.34148781137564,0.179762124437092,0.731414684160986
"YER113C",48.7931460548493,0.66677583627951,0.497464397905547,1.34034885528856,0.180131955054837,0.732305098085463
"YPL047W",16.0976361605102,0.985325142351377,0.73716405012782,1.33664296594568,0.18133920707298,0.736595606619727
"YBL089W",26.7496642240689,-0.784997143144325,0.588957971802409,-1.33285765831808,0.182578519925886,0.740869052588915
"YDR386W",26.134138307496,-0.804911806664104,0.604437291173467,-1.33167132210098,0.182968216875397,0.740869052588915
"YER028C",17.217617110627,0.935733934559218,0.7033451944618,1.33040495894088,0.183384881587657,0.740869052588915
"YGL248W",78.0742952464344,-0.599248273407001,0.450528785571758,-1.33009985731878,0.183485372552761,0.740869052588915
"YJL125C",36.5664857936802,0.715867651918814,0.538363104985503,1.32971157438081,0.1836133198375,0.740869052588915
"YKL141W",216.789362816103,-0.527676658362597,0.396463374583881,-1.33095940808261,0.183202367711495,0.740869052588915
"YML100W",2040.42835001541,-0.487682956761968,0.366752686807489,-1.32973247178406,0.183606432027222,0.740869052588915
"YPL262W",284.359899747487,-0.515500320807257,0.387456694787881,-1.33047209595765,0.183362774221407,0.740869052588915
"YBL066C",72.7718918490232,-0.641638474811341,0.483159362476891,-1.32800588096237,0.184176164109074,0.741350211599219
"YGL059W",46.0759795214507,-0.668877179869749,0.503863815504578,-1.32749596078838,0.184344675204113,0.741350211599219
"YMR293C",25.0851755560691,-0.800986068391523,0.603590407532128,-1.32703578187479,0.18449684647428,0.741350211599219
"YNR037C",19.7994978095263,-0.892667214013617,0.671762458699119,-1.32884355541732,0.183899589090193,0.741350211599219
"YOR101W",47.8258989466786,0.686311285674739,0.516922845375394,1.3276861175991,0.184281821572462,0.741350211599219
"YDL111C",45.4584630356837,0.715628428462412,0.540125915093256,1.32492888873672,0.185194738155185,0.742923473988955
"YLL067C",94.1345209631664,-0.581335143900105,0.438761880708753,-1.32494450739669,0.185189557423118,0.742923473988955
"YGR141W",75.378428821221,-0.612417344896768,0.462392180130306,-1.3244543727452,0.185352186906286,0.742929518922963
"YMR304W",122.857735827435,-0.575837119561507,0.434921863508396,-1.32400131581426,0.185502607714579,0.742929518922963
"YBR242W",43.5667526175285,0.693110914502773,0.523913917820444,1.3229480854149,0.1858526427783,0.74310413641777
"YIL009W",37.1406434228245,0.704046818494602,0.531996341502782,1.32340537625844,0.185700604863232,0.74310413641777
"YHR016C",193.200273722912,-0.534017082018293,0.404045814589043,-1.3216745793084,0.186276537089256,0.743255558867166
"YMR031C",567.296240944319,-0.495218835079233,0.374623712281133,-1.32191000955007,0.186198118902835,0.743255558867166
"YPR027C",20.7694988261019,0.843249500048386,0.63812280895766,1.32145331307901,0.186350259707727,0.743255558867166
"YBR158W",117.677437640501,0.583381789257212,0.441632902932089,1.32096541128169,0.186512897519695,0.743292976968381
"YBR283C",217.686284379583,0.534155821716724,0.404953965406151,1.31905319455506,0.187151329359011,0.743393896307291
"YDR436W",108.57649983742,-0.567408935730601,0.429950899718179,-1.31970635740621,0.18693307664035,0.743393896307291
"YNL183C",88.4217045884394,-0.611100343893695,0.4628467910304,-1.32030804952379,0.186732189143971,0.743393896307291
"YPL122C",35.7078029411482,0.726167175049906,0.550364848156447,1.31942869803975,0.187025832834404,0.743393896307291
"YDR337W",36.5559836883184,-0.772961960891227,0.586307749172544,-1.31835535515624,0.18738471849423,0.743711853270879
"YDR452W",233.625118737973,-0.52467620496952,0.398427223041361,-1.3168683629709,0.187882752769614,0.743916078378453
"YGL211W",37.6918777554744,0.721400213233675,0.5481391785198,1.31608949242006,0.188144007299109,0.743916078378453
"YML013W",97.3649966312052,-0.570786265525857,0.433259120325998,-1.31742469747984,0.187696306907401,0.743916078378453
"YNL067W",260.349952868549,0.705098633627846,0.535681803485064,1.31626392578688,0.188085474287262,0.743916078378453
"YPL019C",159.055792318922,0.537979545168153,0.408825938299213,1.31591343593863,0.188203098591827,0.743916078378453
"YJL168C",52.3249453065405,0.669993147396972,0.509946225812378,1.31385058557817,0.188896490526077,0.746048842875793
"YLL012W",42.3139593543693,0.709108449499312,0.539954019064995,1.31327562063013,0.189090090438687,0.746205808484649
"YPL193W",36.1335045651947,0.729992667582446,0.556229744489114,1.31239415873549,0.189387176753853,0.746770575005031
"YJL203W",27.1854148742598,0.793189996508211,0.605098727853655,1.31084393338875,0.189910496184056,0.748040525841655
"YMR037C",65.7943270853709,0.621852767594318,0.474505987939212,1.31052670229734,0.190017717079777,0.748040525841655
"YDR120C",65.8436038540473,0.631555459935484,0.482129571459518,1.30992890152666,0.190219888863531,0.748229084337492
"YMR009W",59.1637188930893,-0.700430250947137,0.535801583165513,-1.30725677742309,0.191125518315589,0.751182142488336
"YCL012C",16.1115196774899,-0.915174537587963,0.70056998366855,-1.30632850239405,0.191440868345284,0.751603059007144
"YJL076W",139.224210032338,0.542436554510309,0.415332569060897,1.30602942056002,0.191542552769656,0.751603059007144
"YML023C",28.8073533883501,0.768415341945703,0.589069205703407,1.30445681849578,0.192077873365245,0.752982379764468
"YNL005C",93.5893752106546,-0.58846176301442,0.45140250277162,-1.30362981906669,0.192359828562511,0.752982379764468
"YPL196W",65.6592632101769,-0.677257546684543,0.519348438353421,-1.30405234072094,0.192215737054522,0.752982379764468
"YGL221C",89.4421234051627,-0.572430229282061,0.439340431613107,-1.30293091209542,0.192598349346463,0.753308059943828
"YPR047W",34.3436908633563,-0.737835198808794,0.566650907613507,-1.30209832702155,0.192882775003324,0.753812617861498
"YDL112W",70.3324175335313,0.637886254472236,0.490816866646632,1.29964208204664,0.193723669503683,0.754902244110309
"YER088C",172.125265802523,-0.534179984140237,0.410799501569514,-1.30034233756208,0.193483663466209,0.754902244110309
"YGL006W",307.128845778424,-0.50274848537403,0.386888638844899,-1.29946562110235,0.193784184312852,0.754902244110309
"YJR104C",1198.86510288609,-0.478995871935046,0.368575958317721,-1.29958523100994,0.193743164255175,0.754902244110309
"YGR231C",147.939308587966,-0.533804327421712,0.411207963749474,-1.29813713371302,0.194240216075323,0.755891662249417
"YML115C",108.364197546179,0.563833712114489,0.434447437642759,1.29781801723531,0.194349876871139,0.755891662249417
"YGR102C",33.8367383602421,-0.747608071968574,0.576782891107353,-1.29616894588058,0.194917285807656,0.756279068933704
"YMR303C",200.504968988985,-0.602885126334353,0.464828526628751,-1.29700543705198,0.194629316051626,0.756279068933704
"YNL217W",32.5143430625263,-0.745423233364851,0.574940276669605,-1.29652289744386,0.194795396617636,0.756279068933704
"YJL020C",341.355353158082,-0.499606336380957,0.385975673910224,-1.29439850786338,0.195527805794576,0.757435988900713
"YOR188W",47.8550322243593,0.670991356692465,0.51836082756306,1.29444842475262,0.195510573210761,0.757435988900713
"YMR165C",98.9797042325083,-0.558716279476942,0.43186737074986,-1.29372190936035,0.195761494705956,0.757736032979956
"YBR138C",25.1229040412782,-0.784980646368497,0.607354946957451,-1.2924578128504,0.196198646689147,0.758484208809466
"YMR278W",83.1156341905372,-0.578358233222322,0.447556070138609,-1.292258717535,0.196267563310491,0.758484208809466
"YPR062W",135.086835208523,0.552825235705979,0.428021809440219,1.29158193230616,0.196501964370566,0.758785451590164
"YGR060W",395.216795938526,0.562754071048102,0.435877549649748,1.29108294634653,0.196674916851174,0.75884912229769
"YKR006C",33.6191359269562,-0.714438815732907,0.554836218834873,-1.28765713462829,0.197865341227508,0.762835377546435
"YOR304W",95.4248129680054,0.566540743028226,0.440268614920154,1.28680701696389,0.198161560577535,0.763370586815763
"YBR177C",356.481916151613,-0.493654622772726,0.384418331264323,-1.28415994406181,0.199085997381735,0.765108627021724
"YHL034C",386.16662440261,-0.487142301557912,0.379109323326048,-1.28496523716182,0.198804432065233,0.765108627021724
"YLR205C",137.292486463675,0.540396829080893,0.420774439896216,1.28429100687338,0.199040152305801,0.765108627021724
"YHR028C",209.485740353809,-0.505794047156581,0.394672869438895,-1.28155261311898,0.199999632305135,0.768011256278627
"YKL211C",106.075823208072,-0.740351995069265,0.578208964688323,-1.28042289255813,0.2003964470205,0.768926240545431
"YCR090C",38.6764762135819,0.696441067883373,0.544246720960958,1.27964219362441,0.200671003390541,0.769371040667293
"YGR054W",137.168330385373,0.562237017783766,0.439867094768305,1.27819749299483,0.201179799884985,0.770712503508827
"YBR230C",166.676451440956,-0.520941547177498,0.408931486536113,-1.27390911272246,0.20269562847824,0.772249645027074
"YFL044C",45.897025943931,-0.651457175928436,0.511353111863254,-1.27398691983055,0.202668051820963,0.772249645027074
"YHR142W",70.9620495769781,0.595447015816758,0.467395690100061,1.27396770750985,0.202674860862223,0.772249645027074
"YIR024C",18.1908392545295,-0.858815791095129,0.673605890741626,-1.27495291074368,0.20232590966322,0.772249645027074
"YJL036W",92.8878773073573,-0.555769147792174,0.436169482989637,-1.27420456833148,0.202590926623196,0.772249645027074
"YJR068W",68.665579995281,0.587809837326752,0.460845331676169,1.27550350827856,0.202131083190744,0.772249645027074
"YOR382W",25.1844430179741,-0.967881702335686,0.758870069714975,-1.27542479399565,0.202158927507285,0.772249645027074
"YDL007W",281.377394179663,-0.506414509930372,0.397882835328113,-1.27277294963669,0.203098622666372,0.772577901890299
"YOR307C",41.756293078441,0.667957680991538,0.52480709455224,1.27276800928431,0.20310037627013,0.772577901890299
"YKL138C",41.1604679574398,-0.672229510114796,0.52897046161852,-1.27082617819138,0.203790493505699,0.772778650119345
"YML018C",25.1009666214711,0.759234895661649,0.597422734636547,1.27085035711529,0.203781889954597,0.772778650119345
"YMR202W",305.898380786735,0.529338391108513,0.416117536090126,1.27208864130606,0.203341626492022,0.772778650119345
"YNL073W",74.4312765123943,-0.579020083763689,0.45544461875393,-1.27132928993179,0.203611526467599,0.772778650119345
"YNL124W",23.1903679415733,0.874769804734316,0.688645168755409,1.27027654360124,0.203986140493096,0.772916235462121
"YLR098C",27.0562650827903,-0.742970836141683,0.585489261108413,-1.26897431856416,0.204450223750571,0.77406993379412
"YLR342W",793.969634027098,0.465705937154183,0.367202419561963,1.26825399927845,0.204707258756256,0.774438537416414
"YDR069C",46.039566639331,-0.637827973544869,0.503471650213788,-1.26685975918213,0.205205439667909,0.77524288573564
"YDR086C",69.234499883188,0.601099625798595,0.474515739109149,1.26676435839008,0.205239559852487,0.77524288573564
"YDR168W",137.495943739222,-0.524337012282431,0.414274526718578,-1.26567524302217,0.205629375310266,0.775507364117256
"YKL016C",314.935383181929,-0.482998120259827,0.381506572283621,-1.26602830815915,0.205502947578375,0.775507364117256
"YHR032W",62.9851019340901,0.621163977710944,0.491324861091312,1.26426327446822,0.206135546651829,0.776812277592364
"YKL137W",20.4698329075013,-0.83555208521361,0.661340873682071,-1.26342120752586,0.206437846553043,0.777347481197407
"YKL212W",174.826769177458,0.527146302722094,0.41754042330975,1.26250363627915,0.206767618669152,0.777985221524739
"YMR235C",169.506756114713,0.510068274714127,0.404316706906618,1.26155626517786,0.207108501821932,0.778663747159977
"YMR053C",34.9387909530052,-0.697186382430663,0.552942104529525,-1.26086687325768,0.207356815128517,0.778993457299229
"YGR028W",37.795703438389,-0.697036030009079,0.553082011936187,-1.26027608015843,0.207569785765615,0.779189985265659
"YGR095C",34.3244093208484,0.712786650282613,0.565927579845698,1.25950152575522,0.207849239476407,0.77963558504298
"YER080W",115.741540749142,-0.534595014933594,0.424712085411624,-1.258723340579,0.208130277819974,0.779752732372423
"YIL097W",48.5381558971387,-0.631234043422713,0.501566624186077,-1.25852481601433,0.2082020182314,0.779752732372423
"YDR255C",57.8317808190164,-0.605272308577237,0.48113692802655,-1.25800426722564,0.208390213002594,0.779855349585323
"YMR155W",51.8455132041731,-0.647138118612872,0.515146381257117,-1.25622180832107,0.20903556198366,0.781667290378375
"YJL096W",28.3273209086235,-0.749280555960905,0.596680958079088,-1.25574739031908,0.209207571325735,0.781707797326515
"YKL093W",24.2348659489735,-0.839005627162664,0.668437169428269,-1.25517500452628,0.20941523721219,0.781881370653673
"YBR157C",18.7343273419896,0.837961521496554,0.668477792980547,1.25353681198642,0.210010410820937,0.782279370828609
"YML034W",129.916943597365,-0.549582209950065,0.438421834176884,-1.25354662361166,0.210006842507134,0.782279370828609
"YMR061W",64.2236066421151,0.622697437960473,0.497098857174529,1.25266318554791,0.210328309187733,0.782279370828609
"YNL207W",36.1705554819432,0.728244016266141,0.581164087751802,1.25307814370174,0.210177269311753,0.782279370828609
"YPL088W",21.3204384872633,0.809158016036881,0.645312700657791,1.25390065190423,0.209878118066198,0.782279370828609
"YBR030W",22.130816811068,0.827261868401806,0.660894233421873,1.25173110395977,0.210667862231294,0.782941863464963
"YDL115C",92.778626325438,-0.551637390568981,0.440980935075017,-1.25093251588108,0.21095909949667,0.783423914669869
"YJR133W",43.2364910954001,-0.640954803158016,0.512684699578359,-1.25019296203914,0.211229067154561,0.783826301223888
"YNL321W",135.456245257898,-0.519609856373135,0.415946772609516,-1.24922199326916,0.211583889981059,0.784542711321203
"YFL007W",169.520907607876,-0.500950268823004,0.401413720627003,-1.24796498744619,0.212043879485639,0.785037925827842
"YGL146C",18.3995641443586,-0.862096569866109,0.690684443754997,-1.24817719243712,0.211966174402795,0.785037925827842
"YPR155C",87.2045707490159,-0.563051981290309,0.451333230277143,-1.24753052405329,0.21220303520831,0.785037925827842
"YOR187W",317.714141139586,-0.510768955032775,0.409728503253764,-1.2466034239176,0.212542945668114,0.785696102507891
"YBL061C",86.1799722017549,0.559550930504046,0.450185984012727,1.24293281082742,0.213892593678567,0.785929311999356
"YCL047C",23.6887602920728,-0.763458715938991,0.614412519614978,-1.24258326704901,0.214021439137369,0.785929311999356
"YCL017C",110.108531891078,-0.532136683674875,0.428370832685619,-1.2422336981692,0.214150349829372,0.785929311999356
"YDR051C",59.0141601643789,0.595834482049051,0.481179883605332,1.23827803769486,0.215612984347174,0.785929311999356
"YDR073W",31.8323610718071,0.703775642797436,0.569864961735719,1.2349866899236,0.216835457794859,0.785929311999356
"YDR140W",31.3653015441253,-0.726735629208044,0.587534347284459,-1.23692450078359,0.21611511312523,0.785929311999356
"YDR430C",103.435772030364,-0.541262539126368,0.436874388936711,-1.23894316726536,0.21536654586196,0.785929311999356
"YER075C",28.8993017119843,0.707017537034628,0.571964443076,1.23612148551109,0.21641340958945,0.785929311999356
"YFR011C",42.9112843108645,-0.644136034813749,0.521219111158708,-1.23582581878433,0.216523315661632,0.785929311999356
"YGL219C",74.8013699855298,-0.575017867747483,0.465754288305799,-1.23459489732051,0.216981309024152,0.785929311999356
"YIL065C",47.0699234649436,-0.622416735373137,0.501174318996046,-1.24191665810005,0.21426731327349,0.785929311999356
